id,document,label
5f6a94959e04b149046cba33,우리집 화장실은 청소를 해도 곰팡이가 사라지질 않아.,0
5f6a94d79e04b149046cba35,장마철이라서 그런가 하루 종일 화장실 청소만 하는 것 같아.,0
5f6a94f0d338b948c4e68569,곰팡이 제거제 쓰면 괜찮나? 한번도 그런 생각을 해본 적이 없었어.,0
5f6a950d111dfd48d40fceea,지금보다 훨씬 나아지면 당연히 써야지!,0
5f6a9556111dfd48d40fceed,아 짜증나는 상사새끼 집에는 안가! 왜 내 옆에 붙어서 지랄이지?,0
5f6a9572f8fac448cc0a5d31,저런 놈은 욕을 해 줘야 된다고. 일부러 저러는 거 같아! 미친거지.,0
5f6a958a111dfd48d40fceee,난 욕을 하는게 더 기분이 풀린다고. 그리고 음악은 네가 알아서 선택해 줘.,0
5f6a99ecf8fac448cc0a5d46,막 너무 좋지.,1
5f6a9a06d338b948c4e68582,알바비를 모아서 산거야.,1
5f6a9a1d9e04b149046cba50,알았어. 꼼꼼히 살펴볼께. 사용 설명서 보고.,1
5f6a9a33d338b948c4e68583,할 일이 많아. 영화랑 음악도 다운받을 거고 프로젝트도 해야돼.,1
5f6a9a409e04b149046cba51,약속 잡는 거 진짜 좋을 것 같아.,1
5f6a9a51111dfd48d40fcf07,당연히 가입 해야지.,1
5f6a9e439e04b149046cba5f,마라톤 기록을 갱신했어. 앗싸!,1
5f6a9e60111dfd48d40fcf1d,아니야 절대로 못해.,1
5f6aa7abd338b948c4e685b4,이번에 큰맘 먹고 200만원짜리 샀어.,1
5f6aa7bd111dfd48d40fcf3f,헐! 맞다 네 말이 맞아! 빨리 확인 해 봐야겠어.,1
5f6d2d0f9e04b149046cbc77,나 이벤트에 당첨되었어!,1
5f6d2d65d338b948c4e6878d,당첨자는 한 명 뽑는 거였어.,1
5f6d2d83111dfd48d40fd114,당첨 선물이 내가 좋아하는 향수라서 너무나 마음에 들어.,1
5f6ac0639e04b149046cba8a,오늘 발표를 다 했으니까 완전히 끝난 거야.,1
5f6d2debf8fac448cc0a5f4e,사람들한테 이벤트에 당첨 되었다고 자랑했어.,1
5f6ac076f8fac448cc0a5d8f,신나는 음악을 듣는 것도 좋을 거 같아.,1
5f6ac089111dfd48d40fcf50,한동안 못 만났던 친구들을 만나는 것도 좋을 거 같아.,1
5f6ac0a3d338b948c4e685c2,너의 말대로 여행 계획을 한번 세워 볼게.,1
5f6d3105d338b948c4e6879b,곰팡이 제거제가 효과가 있대?,0
5f6ac0ea9e04b149046cba8d,아니 요즘 다 왜 이러는 거야? 이해가 안 돼!,0
5f6d312af8fac448cc0a5f60,곰팡이 제거제가 효과가 있다고 하니까 나 구매 해 볼래.,0
5f6ac131f8fac448cc0a5d90,나는 그 유튜버를 믿었는데 뒷광고를 했다고 하니까 너무 배신감이 느껴져.,0
5f6ac14b111dfd48d40fcf51,사과 영상을 봤는데 사과라기 보다는 자기 변명만 하고 있었어. 더 화가 나.,0
5f6ac1699e04b149046cba8f,기분전환용 영상이 어떤 건데?,0
5f6d31d2111dfd48d40fd126,오늘부터 일주일 동안 휴가 기간인데 계속 비가 온대.,0
5f6ac1c79e04b149046cba90,"내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데, 거기에 당첨 되었어.",1
5f6ac1dd111dfd48d40fcf52,당첨자는 한 명이었는데 내가 당첨된 거야.,1
5f6ac1f3f8fac448cc0a5d94,당첨 선물이 내가 좋아하는 향수라서 너무 마음에 들어.,1
5f6d3236f8fac448cc0a5f64,오랜만에 가족들이랑 서해 바다에 가서 놀다 오기로 했어.,0
5f6ac207111dfd48d40fcf53,주변 사람들한테 이벤트에 당첨돼서 선물을 받았다고 자랑했어.,1
5f6ac297d338b948c4e685c4,오늘부터 일주일 간 휴가 기간인데 휴가 기간 내내 비가 온대.,0
5f6ac2b0111dfd48d40fcf54,오랜만에 가족들이랑 동해 바다에 가서 놀다 오기로 했어.,0
5f6ac2c6111dfd48d40fcf55,일이 많고 바빠서 일 년 만에 가는 휴가인데 비가 와서 망했어.,0
5f6ac2ead338b948c4e685c5,휴가 기간 내내 비소식이 있으니깐 너의 말대로 해봐야겠어.,0
5f6acb99d338b948c4e685cb,청소를 열심히 하는데 곰팡이가 안 없어져.,0
5f6acc3e9e04b149046cba95,내가 10km 마라톤 대회에 출전했는데 예전의 내 기록을 훨씬 갱신했어.,1
5f6acc53d338b948c4e685ce,내가 달리는 운동을 너무나 좋아해서 마라톤 대회에 매번 나가고 있어.,1
5f6acc899e04b149046cba97,함께 달리는 크루가 있어서 힘들고 지칠 때 큰 힘이 되어 줘.,1
5f6accf6111dfd48d40fcf58,내가 버린 음식물 쓰레기가 상해서 나는 냄새였어.,0
5f6acd089e04b149046cba9b,냄새가 너무 심해서 지금 밖에다 내놨어.,0
5f6acd279e04b149046cba9c,냄새는 방향제로 처리하는 게 가장 좋을 거 같아.,0
5f6acd3d9e04b149046cba9d,집에서 냄새가 나고 날파리가 꼬이니까 얼른 청소 해야지.,0
5f6acdf6111dfd48d40fcf59,너의 말대로 제품에 문제가 없는지 꼼꼼히 살펴 볼게.,1
5f6ace229e04b149046cba9f,노트북에 가입할 수 있는 보험도 있어? 정말 필요할 거 같아.,1
5f6ad097d338b948c4e685da,나 갇히게 된 거 같아서 무서워.,0
5f6ad0a89e04b149046cbaa5,나 혼자 집 안에 갇혔어.,0
5f6ad0b7f8fac448cc0a5da2,내가 잠을 자는 동안 비가 엄청 많이 내려서 우리 동네가 고립되면서 갇히게 되었어.,0
5f6ad0ebd338b948c4e685dc,아직까지는 집 안으로 물이 들어오지 않아서 정말 다행이야.,0
5f6ad154d338b948c4e685df,아 짜증 나! 그새끼 일 끝났으면 빨리 집에나 갈 것이지. 남아가지고 나한테 뭐라고 해.,0
5f6ad16c111dfd48d40fcf64,너가 안 당해봐서 몰라. 자꾸 나한테만 뭐라 하고 짜증 내는데 너무 화가 나서 그랬어.,0
5f6ad187111dfd48d40fcf65,음악이나 들으면서 기분 좀 풀어야겠어. 나는 잔잔 한 음악이 좋아.,0
5f6ad53d111dfd48d40fcf71,요즘 비가 너무 많이 와서 휴가 못 갈 거 같아요.,0
5f6ad550f8fac448cc0a5daf,바닷가 갈려고 했어요. 제주도로.,0
5f6ad5619e04b149046cbab2,한 1년 만인 거 같아요. 요즘 코로나 때문에.,0
5f6ad5789e04b149046cbab3,그냥 계속 잘까 봐요.,0
5f6ad5e6111dfd48d40fcf72,네. 완전히 끝났어요. 최종 발표가 났어요.,1
5f6ad5f8d338b948c4e685ee,그것도 좋은데 밖에 나가고 싶어요.,1
5f6ad60e111dfd48d40fcf73,이미 주말에 잡았어요.,1
5f6ad6239e04b149046cbab4,네 여행도 가고 싶은데 요즘 코로나라서 쉽지가 않네요.,1
5f6ae714d338b948c4e685fa,완전히 끝났어. 이제 좀 쉬어야겠어. 그동안 힘들었거든.,1
5f6ae76bf8fac448cc0a5db8,그래 음악 좀 들으면서 맛있은 것도 해 먹어야 겠어.,1
5f6ae783d338b948c4e685fb,그래 친구도 만나야지. 오랬동안 못 만나서 보고싶거든.,1
5f6ae7de111dfd48d40fcf75,여행 좋지. 그렇지만 혼자 가는 건 재미가 없어.,1
5f6aea09111dfd48d40fcf7b,그래. 추천해 줘. 그거 보고 기분이나 전환하게.,0
5f6aecdd111dfd48d40fcf7e,집 안에 갇혀있어. 밖에 물이 엄청 차올라있어.,0
5f6aecf59e04b149046cbac4,전화가 여러 번 왔는데도 모르고 잠이 들었어.,0
5f6aed0df8fac448cc0a5dbe,나갈 수가 없어. 문도 안 열리고 물이 너무 많이 차올랐어.,0
5f6aed2ad338b948c4e68603,다행히 집 안으로 물이 안 차서 괜찮아. ,0
5f6aede4d338b948c4e68609,너무 맘에 들지. 그동안 내가 얼마나 사고 싶었던 향수였는데.,1
5f6aedfed338b948c4e6860a,친구한테 자랑했더니 그거 비싼 거라고 무지 부러워하더라고.,1
5f6aee6d111dfd48d40fcf7f,그럼. 1달간 정말 고생 많이했어.,1
5f6aee7e9e04b149046cbac7,신나는 음악 좋지. 좋은 음악 있어?,1
5f6aee8ff8fac448cc0a5dc1,나 벌써 친구들과 약속 했는데. 만나기로.,1
5f6aee93f8fac448cc0a5dc2,휴가를 냈는데 장마에 태풍이 겹쳐가지고 나갈 수가 없어.,0
5f6aeea4d338b948c4e6860e,알았어. 친구들과 만나서 여행 계획 좀 세워 볼게.,1
5f6aef279e04b149046cbacb,여름 바다에 가서 수영도 하고 물놀이도 하고 썬텐도 할려고 했지.,0
5f6aef449e04b149046cbacd,그동안 쉬지도 못하고 1년만에 휴가를 냈거든.,0
5f6aef63f8fac448cc0a5dc9,그래야겠지. 쉬면서 영화나 실컷 봐야겠어.,0
5f6aefbef8fac448cc0a5dca,유명한 유튜버들이 다들 뒷광고하고 있었어.,0
5f6af05ef8fac448cc0a5dcb,잘 때 비가 그렇게 많이 왔대. 난 그것도 모르고 잠만 잤잖아.,0
5f6af08df8fac448cc0a5dcc,우리 집 안으로 물은 들어오지 않았어. 그래서 나도 아직은 괜찮아.,0
5f6af0eb111dfd48d40fcf88,기분이 너무 좋지. 뛸 때는 숨이 턱턱 막혔지만.,1
5f6af104d338b948c4e6861f,그런 건 아니고 혼자서 연습하고 있어.,1
5f6af118111dfd48d40fcf89,당연히 맘에 들지. 진짜 비싼 향수야.,1
5f6af12c9e04b149046cbad6,아직 안했어. 선물 오면 할려고.,1
5f6afdc5111dfd48d40fcf95,그런 것 같아. 환기도 안 되고 너무 습하니까 이사 가고 싶어.,0
5f6afde1111dfd48d40fcf96,그러니까. 비는 왜 그렇게 많이 오는 거야.,0
5f6afdf9111dfd48d40fcf97,그래야 할 것 같아. 너무 곰팡이 냄새가 심해.,0
5f6afe15d338b948c4e6862c,구매하고 싶어. 좋은 거 있으면 추천해줘.,0
5f6afe88d338b948c4e6862d,쓰레기 버릴 때 잘 못 들어갔나 봐.,0
5f6afe9bd338b948c4e6862e,그래야겠어. 냄새가 너무 지독해. 벌레도 있어.,0
5f6afeb2111dfd48d40fcf9b,그래야겠지? 냄새가 아주 오래 갈 것 같아. 걱정이야.,0
5f6afed59e04b149046cbae2,그래도 어쩌겠어. 얼른 치우고 쉬어야겠어.,0
5f6aff57f8fac448cc0a5dd7,300만원이 넘어. 요번엔 비싼 걸로 샀어.,1
5f6affb1111dfd48d40fcf9f,제품은 문제 없는 것 같아. 노트북이 너무 마음에 들어.,1
5f6affcb111dfd48d40fcfa0,"할 게 너무 많지. 영화도 보고, 음악도 듣고, 두루두루 쇼핑도 하고.",1
5f6affecd338b948c4e68630,"그래. 참고할게. 들 수 있으면, 어, 보험도 넣어 볼게.",1
5f6b400b111dfd48d40fcfad,나 축하해 줘. 기분 좋은 일 있었어.,1
5f6b401e9e04b149046cbaf0,이번에 마라톤 대회에서 내 기록이 엄청 좋아졌더라고.,1
5f6b4033f8fac448cc0a5de8,아니 선수처럼 그렇게 기록이 좋게 나오지는 않았어.,1
5f6b407f111dfd48d40fcfb0,당연히 서로 의지해가면서 운동하고 대회에 출전하는 사람들이 있어.,1
5f6b426e111dfd48d40fcfbe,그래서 그런가 하루 종일 화장실 청소만 하는 기분이야.,0
5f6b4283111dfd48d40fcfbf,곰팡이 제거제 괜찮은 제품이야?,0
5f6b4299111dfd48d40fcfc0,그렇게 괜찮으면 지금 당장 구매 하고싶어.,0
5f6b42f19e04b149046cbafc,내가 버려야 되는 순간에 안 버리고 있었더니 그러는 거야.,0
5f6b4306d338b948c4e68656,알았어. 지금 버리려고 묶어놨어.,0
5f6b4333d338b948c4e68659,그러니까. 다음부턴 조심해야 되겠어.,0
5f6b43b8111dfd48d40fcfc4,할 게 얼마나 많은데. 영화랑 음악 다운받아야 되고 프로젝트도 해야되고.,1
5f6b43d3111dfd48d40fcfc5,정말 그런 보험이 있어? 그럼 당장에 가입할래.,1
5f6b46fad338b948c4e68666,크루는 없었고.,1
5f6b46f6f8fac448cc0a5dff,밝고 즐거운 걸로 부탁해. 이 우울한 기분 좀 떨쳐내게.,0
5f6b4956111dfd48d40fcfd2,내가 생각해도 고생이 많아.,0
5f6b49669e04b149046cbb1a,그거 좋은 생각인데?,0
5f6b6941f8fac448cc0a5e1e,오늘 최종 발표를 했으니까 이제 완전히 끝난 거야.,1
5f6b696fd338b948c4e6867f,한 달 동안 친구를 못 만났는데 이번 기회에 친구를 만나 봐야 겠어.,1
5f6b69cd111dfd48d40fcfee,너의 말 대로 여행을 갈 계획을 세워 보게.,1
5f6b6a28111dfd48d40fcff1,아니 요즘 다 왜 이러는 거지? 이해가 안 돼.,0
5f6b6a3d111dfd48d40fcff2,내가 좋아하는 유튜버가 뒷 광고를 했다고 사과하는 영상을 올렸어.,0
5f6b6a57d338b948c4e68681,내가 너무나 믿었던 유튜버인데 뒷광고를 했다고 하니까 실망스럽고 배신을 느껴.,0
5f6b6a779e04b149046cbb22,사과 영상을 봤는데 진실됨이 하나도 없고 자기 변명만 하고 있어서 너무 화가 났어.,0
5f6b6b06d338b948c4e68683,내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨 되었어.,1
5f6b6b57d338b948c4e68684,당첨 선물이 내가 예전부터 갖고 싶었던 향수라서 너무나 마음에 들어.,1
5f6b6bd3d338b948c4e68686,"이번 주부터 일주일 동안 휴가 기간인데, 휴가 기간 내내 비가 온대.",0
5f6b6beb9e04b149046cbb26,오랜만에 친구들이랑 서해 바다에 가서 놀다 오기로 했어.,0
5f6b6c2dd338b948c4e68687,어! 진짜 완전히 끝났어. 이제 다시 안 봐도 돼.,1
5f6b6c5a111dfd48d40fd004,그거는 벌써 잡아놨지. 오늘 저녁에 안 그래도 만나기로 했어.,1
5f6b6c76111dfd48d40fd006,글쎄 휴가를 받을 수 있을지는 잘 모르겠는데 좋아 일단 세워볼께!,1
5f6b6dedd338b948c4e6868b,내가 저번에 가지고 싶다던 향수! 그거 이벤트 당첨됐어!,1
5f6b6e04d338b948c4e6868c,한 명 밖에 안 뽑는 건데 내가 당첨 됐어.,1
5f6b6e2dd338b948c4e6868d,이제 자랑하러 가야지. 아우. 기대 된다.,1
5f6b6f20d338b948c4e6868e,근데 그거 때문에 너무 스트레스 받아 지금.,0
5f6b6f54d338b948c4e6868f,니가 추천해 주는 건 좋은 걸까? 음. 생각 좀 해보고 알려줄게.,0
5f6b6fa99e04b149046cbb2f,아니. 요즘은 다 왜 이러는 거지? 이해가 안 되네.,0
5f6b6fbcf8fac448cc0a5e2f,아니 유튜버들 말이야. 우리가 좋다고 아주 기고만장해진 건가?,0
5f6b700d9e04b149046cbb31,뒷광고한 유튜브만 아니면 난 좋아.,0
5f6b707ed338b948c4e68694,이번에 완전 큰 맘 먹고 200만 원 짜리 샀어.,1
5f6b70da9e04b149046cbb32,안 그래도 지금 확인해볼라고. 아 잘 됐으면 좋겠다.,1
5f6b7106f8fac448cc0a5e31,진짜? 그건 몰랐는데. 얼른 들어야겠다. 그것도. 고마워.,1
5f6b7461d338b948c4e68697,화장실은 아무리 청소를 해도 곰팡이가 없어지지 않아.,0
5f6b7495d338b948c4e68698,장마 철이라서 습기가 많이 생겨서 곰팡이가 생기나 봐. 자꾸 신경 쓰여.,0
5f6b74c8111dfd48d40fd016,곰팡이 제거제가 효과가 있다고 하니까 나 구매해볼래.,0
5f6b753df8fac448cc0a5e3b,나 축하해 줘. 기분 좋은 일이 생겼어.,1
5f6b75709e04b149046cbb3b,내가 달리는 운동을 너무나 좋아해서 연습을 해서 매번 마라톤 대회에 출전해.,1
5f6b75a99e04b149046cbb3c,함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 되어 줘.,1
5f6b7669f8fac448cc0a5e3e,방향제로 고약한 냄새를 없애야 겠어.,0
5f6b76d5111dfd48d40fd01a,나 드디어 구매한 노트북이 도착했어. 뜯어 봐야지.,1
5f6b76ebf8fac448cc0a5e3f,200만원짜리 노트북을 샀는데 배송이 늦어져서 걱정하고 있었어. 근데 오늘 도착해서 기분이 좋아.,1
5f6b770a111dfd48d40fd01b,지금 제품에 문제가 없는지 꼼꼼히 살펴보고 있어.,1
5f6b773d111dfd48d40fd01d,노트북을 오래 사용할 수 있도록 보험에 가입하는 거를 생각해 봐야겠어.,1
5f6b79689e04b149046cbb48,하. 내 휴가가 엉망이야!,0
5f6b7993d338b948c4e686a5,아니 원래는 바닷가 가 가지고 그 옆에 팬션에서 놀면서 경치 구경도 좀 하고 해산물도 먹으려고 그랬지.,0
5f6b7a69d338b948c4e686a8,집 안에까지 물이 아직 들어오지 않았고 몸은 괜찮아.,0
5f6b7b7a9e04b149046cbb52,아 짜증 나! 그 새끼 일 끝났으면 빨리 집에나 갈 것이지. 남아 가지고 나한테 자꾸 뭐라고 해.,0
5f6b7b979e04b149046cbb53,다른 직원들한테는 친절하게 하면서 나한테만 짜증 내고 뭐라고 하니까 화가 나서 그래.,0
5f6bd403d338b948c4e686b0,그럼. 한 달 간 정말 고생 많이 했어.,1
5f6bd418f8fac448cc0a5e53,좋은 생각이야. 신나는 음악 정말 좋아하거든.,1
5f6bd449111dfd48d40fd02a,알았어. 나 여행 좋아하거든. 여행 계획도 좀 세워 볼게.,1
5f6bd548111dfd48d40fd02d,아니. 요즘 왜들 그러는지 모르겠어.,0
5f6bd55a9e04b149046cbb66,유명한 유튜버들이 죄다 돈받고 뒷광고를 하고 있었대.,0
5f6bd570f8fac448cc0a5e56,그럼. 그건 남을 속이는 거잖아. 사람들이 정말 실망 많이 하더라고.,0
5f6bd58cf8fac448cc0a5e57,사과도 사람들이 뭐라고 하니까 억지로들 하더라고.,0
5f6bd5fa9e04b149046cbb69,나 너무 무서워. 혼자 갇힌 것 같아.,0
5f6bd6119e04b149046cbb6a,나도 잘 모르겠어. 자고 일어났더니 온통 물바다가 되어 있어.,0
5f6bd628111dfd48d40fd02e,잘 때 비가 그렇게 많이 오는 줄도 몰랐지. 대피 문자도 못 보고 그냥 자버린 거야.,0
5f6bd6479e04b149046cbb6b,그럼. 아무 데도 나갈 수가 없어. 주위가 다 물 바다라서.,0
5f6bd662d338b948c4e686b3,다행히 집 안 까지는 물이 들어오지 않았더라고.,0
5f6bd6b1111dfd48d40fd031,헐. 나 이벤트에 당첨 됐나 봐.,1
5f6bd6c3111dfd48d40fd032,아주 유명한 인플루언서가 이벤트를 하고 있더라고.,1
5f6bd6d99e04b149046cbb6c,당첨자는 딱 한 명 뽑는 거야. 근데 그게 내가 된 거지.,1
5f6bd6f2d338b948c4e686b4,선물도 완전 좋아. 아주 비싼 향수야.,1
5f6bd7079e04b149046cbb6d,아직 안했어. 선물이 오면 보여주면서 자랑할거야.,1
5f6d336c111dfd48d40fd12f,통수 맞았다고. 실망하고 있어.,0
5f6d3393d338b948c4e687ac,"하긴 했는데, 진정성이라고는 하나도 느껴지지 않았어.",0
5f6d33d1d338b948c4e687ae,정말 그 영상 보면 기분이 좋아질까? ,0
5f6d348e9e04b149046cbc86,자고 일어났더니 다른 집들 사람들 다 피신했더라고.,0
5f6d34ab9e04b149046cbc87,나 잘 때 비가 엄청 많이 왔어. 그런데 대피 문자를 못 보고 잠만 잔 거야.,0
5f6d34cef8fac448cc0a5f6e,우리 집 빼고 주변이 다 물바다라 나갈 수가 없어.,0
5f6d34ef9e04b149046cbc88,다행히 집 안까진 들어오지 않았어. 난 괜찮아. 아직은.,0
5f6d35c8d338b948c4e687b3,아직 안 했어. 선물 오면 자랑해야지 그거랑.,1
5f6d3bc49e04b149046cbc8e,나 축하해 줘. 기분 좋은 일이 있었어.,1
5f6d3be59e04b149046cbc8f,대회에 참가했었잖아. 그런데 내 기록이 몰라 보게 향상됐더라고.,1
5f6d3c3f111dfd48d40fd136,당연히 같이 운동하고 대회 출전하는 사람들 있어.,1
5f6d5424d338b948c4e687eb,이제 완전 끝났어.,1
5f6d5433d338b948c4e687ec,그거 진짜 좋겠다.,1
5f6d54449e04b149046cbcba,그래 그것도 좋은 방법인 것 같아.,1
5f6d55ed9e04b149046cbcc0,진짜 좋은데 고마워.,0
5f6d57029e04b149046cbcc1,인플루언서가 하는 이벤트 당첨됐어.,1
5f6d5726f8fac448cc0a5fa7,진짜로 마음에 들어.,1
5f6d5790f8fac448cc0a5fac,지금 비가 너무 많이 와서.,0
5f6d57a2d338b948c4e687f8,원래는 바닷가에 가려고 했어.,0
5f6d57b3f8fac448cc0a5fad,1년 만에 휴가인데 이번에.,0
5f6d57cbf8fac448cc0a5fae,그래 너무 고맙다.,0
5f6d58669e04b149046cbcc7,화장실은 청소를 해도 해도 끝이 없어. 곰팡이가 사라지질 않아.,0
5f6d587f111dfd48d40fd17c,맞아. 우리 집은 환기 될 만 한 곳이 없어.,0
5f6d5893111dfd48d40fd17d,그러니까 하루 종일 화장실 청소만 하는 기분이야.,0
5f6d58a8d338b948c4e687fa,곰팡이 제거제 쓰면 괜찮아질까?,0
5f6d58be111dfd48d40fd17e,당연히 구매 해야지. 괜찮다는데.,0
5f6d58bf9e04b149046cbcca,최종 발표를 마쳤으니까 이제 완전히 끝난 거야.,1
5f6d58d2f8fac448cc0a5fb5,신나는 음악을 듣는 것도 좋지.,1
5f6d58e7f8fac448cc0a5fb6,한 달 동안 친구들을 못 만났는데 이번 기회에 친구들을 만나 봐야 겠어.,1
5f6d5908f8fac448cc0a5fb8,이번에 새로 산 노트북이 오늘 도착했어.,1
5f6d5904d338b948c4e687fe,너의 말대로 여행을 다녀 오는 것도 의미가 있을 거 같아.,1
5f6d59429e04b149046cbcce,할 게 너무 많아. 영화도 다운 받아야 되고 프로젝트도 해야돼.,1
5f6d595b111dfd48d40fd17f,그런 보험 있으면 당연히 가입해야지.,1
5f6d599df8fac448cc0a5fbe,상사놈이 집에도 안 가고 계속 내 옆에서 짜증내고 있어. 미친놈이지.,0
5f6d59b6111dfd48d40fd183,그런 놈은 욕 먹고 싶어서 그러는 것 같애. 꼭 나한테만 그래.,0
5f6d59ccf8fac448cc0a5fc0,난 스트레스를 확 날려 줄 음악이 필요해.,0
5f6d5a619e04b149046cbcd5,내가 정말 믿었던 유튜버인데 뒷 광고를 했다고 하니까 너무 속상하고 실망스러워.,0
5f6d5a7f111dfd48d40fd189,영상을 봤는데 사과라기보다는 자기 변명만 하고 있어서 더 화가 났어.,0
5f6d5a9cf8fac448cc0a5fc4,나 지금 너무 화가 나는데 내 마음을 진정시켜줄 영상이 있어?,0
5f6d5be8111dfd48d40fd195,내가 10km 마라톤 대회에 출전했는데 거기서 예전 내 기록을 갱신했어.,1
5f6d5c30111dfd48d40fd196,"달리는 동안에는 엄청 힘들었는데, 결승선을 통과하는 순간 기분이 엄청 좋았어.",1
5f6d5c399e04b149046cbce2,드디어 구매한 노트북이 왔어.,1
5f6d5d7ff8fac448cc0a5fdf,내가 버린 음식물 쓰레기가 상해서 냄새가 나는 거야.,0
5f6d5d929e04b149046cbceb,너무 냄새가 심해서 버리려고 밖에다 빼 놨어.,0
5f6d5da6111dfd48d40fd1a1,냄새를 방향제로 처리하는 게 가장 좋을 거 같아.,0
5f6d5dbd111dfd48d40fd1a2,청소하기 힘들어도 내가 벌인 일이니까 얼른 처리해야지.,0
5f6d5e449e04b149046cbcf4,노트북을 200만 원 짜리 구입했는데 도착하니까 기분이 너무 좋아.,1
5f6d5e73f8fac448cc0a5fe0,노트북을 사용해서 만화 작업을 할 거야.,1
5f6d5e89d338b948c4e6881e,노트북을 오래 사용할 수 있도록 보험에 가입 해 봐야 겠어.,1
5f6d5f14d338b948c4e6881f,내가 잠을 자는 동안에 비가 너무 많이 내려서 우리 동네가 고립되면서 갇히게 됐어.,0
5f6d5f49f8fac448cc0a5fe2,집 안으로 물이 들어오지는 않았는데 물이 들어올까 봐 걱정이야.,0
5f6d63029e04b149046cbd00,아 짜증 나! 그 새끼 맨날 나만 보면 머라고 해. 자꾸 나한테만 뭐라고 해서 짜증 나!,0
5f6d63399e04b149046cbd02,에휴. 그래 음악이나 들으면서 기분 좀 풀어야겠어. 나는 신나는 음악이 좋아.,0
5f6d63549e04b149046cbd03,그래. 음악이나 들으면서 기분을 풀어야겠어. 나는 신나는 음악을 좋아해.,0
5f6d823a9e04b149046cbd04,우리 사장님은 내가 그렇게 미운가 봐. 나만 그렇게 부려먹어.,0
5f6d82d0f8fac448cc0a5ff0,갈 때가 없어. 그냥 먹고 살아야 하니까 견뎌야지.,0
5f6d82e9111dfd48d40fd1b5,다들 바빠서 내 얘기 들어 줄 시간이 없어.,0
5f6d83009e04b149046cbd05,그래 알았어. 나도 지금 너무 힘들어. 누구한테든 얘기 하고 싶어.,0
5f6d84a2d338b948c4e6882a,완전히 끝나서 속이 너무 시원해. 좀 쉬어야겠어.,1
5f6d84bb111dfd48d40fd1b9,신나는 음악 들으면서 맛있는 것도 해 먹어야겠어.,1
5f6d84d29e04b149046cbd0a,너무 좋지. 그동안 못만나서 너무 보고싶었거든.,1
5f6d84eed338b948c4e6882b,여행은 생각 좀 해 봐야 겠어. 갈 만한 친구가 없어.,1
5f6d86a3f8fac448cc0a5ff7,아니 요즘 다들 왜 그러지? 이해가 안가네.,0
5f6d86b59e04b149046cbd0c,유튜버들이 사람들을 속여 가면서 뒷광고를 하고 있어.,0
5f6d8706d338b948c4e6882d,정말 실망스러워. 어떻게 그럴 수가 있는 거지?,0
5f6d871cd338b948c4e6882e,사과도 진정성이 안 보여. 또 돌아서면 사람들을 속일 것 같아.,0
5f6d8739111dfd48d40fd1c0,믿을 수 있는 거겠지? 그래. 추천해 줘바.,0
5f6d87d8111dfd48d40fd1c2,전화가 여러 통 와 있었어. 그런데도 피곤해서 잠이 깊게 들었나봐.,0
5f6d87f2f8fac448cc0a5ff8,물이 너무 많이 차 있어서 나갈 수가 없어. 무서워.,0
5f6d880a111dfd48d40fd1c3,다행히 집 안으로는 물이 안 들어왔어. 괜찮아.,0
5f6d88819e04b149046cbd11,인플루언서가 이벤트 하는 것을 발견하고 신청했는데 당첨이 됐어!,1
5f6d889b9e04b149046cbd12,한 명 뽑는 거였는데 운이 내가 너무 좋았어.,1
5f6d88b29e04b149046cbd13,너무 마음에 들어. 그 동안 내가 얼마나 갖고 싶었던 건데.,1
5f6d88c9f8fac448cc0a5ff9,친구한테 자랑했더니 너무 좋아하드라고. 비싼 거라고.,1
5f6d8cb1111dfd48d40fd1d1,장마에 태풍이 겹쳐서 나갈 수가 없어.,0
5f6d8cc69e04b149046cbd1a,여름 바다에 가서 수영도 하고 물놀이도 하고.,0
5f6d8cdc9e04b149046cbd1b,일 년 만에 휴간데 엉망이 돼버렸어.,0
5f6d8cf8d338b948c4e6883a,그래 맛있는거 해 먹으면서 영화나 봐야겠어.,0
5f6d8e72111dfd48d40fd1d4,나 축하해 줘. 기분 좋은 일이 있어.,1
5f6d8e84f8fac448cc0a6001,마라톤 대회에서 기존의 기록을 갱신했어.,1
5f6d8e979e04b149046cbd1d,선수는 아니고 운동을 좋아해서 열심히 했을 뿐이야.,1
5f6d8f2dd338b948c4e68841,기분이 너무 좋지. 뛰는 동안에는 숨이 턱턱 막혀도.,1
5f6d8f47111dfd48d40fd1d5,그런 건 아니고 혼자서 많이 연습을 했어.,1
5f6d913b9e04b149046cbd21,그런 것 같아. 화장실이 너무 습해.,0
5f6d9152f8fac448cc0a6008,비 좀 그만 왔으면 좋겠어. 너무 습해.,0
5f6d9167f8fac448cc0a6009,그래야 할 것 같아. 곰팡이 냄새가 너무 싫어.,0
5f6d9181111dfd48d40fd1da,구매할게. 효과 좋은 걸로 추천해줘.,0
5f6d91f8d338b948c4e68848,쓰레기 버릴 때 섞여 들어갔었나봐.,0
5f6d9209d338b948c4e68849,그래야겠어. 너무 냄새 나고 벌레도 있는 것 같아.,0
5f6d921c9e04b149046cbd22,그래야지. 냄새가 안 빠질 것 같아. 오래 가겠어.,0
